date,AAPL,GOOGL,AMZN,MSFT,META,fed_rate
2017-03-24,134.32056962204786,157.70745648401473,274.0859554483361,147.55433096108658,178.891008841529,0.79
2017-03-27,134.54981483313557,158.34384317772373,274.4781575748704,147.82682390751262,178.86550537346898,0.79
2017-03-28,137.33856581221679,158.74421958558528,277.45365118603746,148.2582351009707,180.7011081756748,0.79
2017-03-29,137.6441683307634,160.4890861766566,283.3916804062087,148.66699850175402,181.83555183447564,0.79
2017-03-30,137.46276655742128,160.4154083179862,284.04643045061266,149.2119939870638,181.5296474385677,0.79
2017-03-31,137.20489720198594,160.09819550257103,287.3525262200166,149.5525741983799,181.07074183727298,0.79
2017-04-03,137.24309948599418,161.78831212334885,288.9634482331832,148.84867005849577,181.36390430063747,0.9
2017-04-04,138.265014521594,160.99896252510524,293.92908325287647,149.2573854969905,180.6628431720982,0.9
2017-04-05,137.54867049750243,160.30779680831932,294.7232060075672,148.87134662854368,180.8158247745119,0.9
2017-04-06,137.20489720198594,159.58831915412236,291.15780182083427,149.2573854969905,179.94902050804242,0.9
2017-04-07,136.89921591584346,159.02180440446008,290.0557534116918,149.143829982512,179.45186950614428,0.9
2017-04-10,136.73690740774583,158.94628169404456,293.9971622222554,148.80324017873818,179.7832969730853,0.9
2017-04-11,135.2660958431504,158.60257274018008,292.4802351827935,148.68968466425966,178.35563204200056,0.9
2017-04-12,135.42845161180557,158.90094482556853,290.49333327480804,148.12203179381743,177.92222990876581,0.9
2017-04-13,134.7121863553099,158.6592256677855,286.7464181417471,147.4861765489925,177.68005477854817,0.9
2017-04-17,135.45709150967235,161.48238631427964,292.36029947575116,148.68968466425966,180.26770604244004,0.9
2017-04-18,134.85541735168218,161.2670906629874,292.94049154969485,148.48536531484316,179.68132230679163,0.9
2017-04-19,134.3587719060561,161.74297525487282,291.4559842446521,147.69053426823987,181.35118197106718,0.9
2017-04-20,136.03965664889878,162.41714509337712,292.383000708548,148.73512413647495,183.3015013721101,0.9
2017-04-21,135.8773166337628,162.20373787300505,291.2388140633643,150.77880684598358,183.14851976969643,0.9
2017-04-24,137.18580393674142,165.9767502195664,294.1170732002859,153.34475091600777,185.43022743173412,0.9
2017-04-25,138.03572204994873,167.8481562086815,294.1851521696648,154.23029783526047,186.7304142284652,0.9
2017-04-26,137.22392745315375,167.9048091362869,294.726445508108,154.02595930092855,186.8196077562692,0.9
2017-04-27,137.32905068663288,168.33914824792834,297.6727588853967,155.0250809195752,188.2727565524408,0.9
2017-04-28,137.19530330880616,174.5859760471422,299.81525573538426,155.45657844515276,191.5232627502148,0.9
2017-05-01,139.99367968810552,176.1533156053249,307.3479847370067,157.61375911439362,194.34036681475405,0.91
2017-05-02,140.88187885291697,176.9596610818501,306.92986660614656,157.36404825505042,194.74826547992882,0.91
2017-05-03,140.45205983564668,179.10488955439132,305.01425843906895,156.86445387212507,193.49904641337145,0.91
2017-05-04,139.9459465249942,180.28890668856084,303.8798150245192,156.25133275209436,192.2880923503906,0.91
2017-05-05,142.26672346335448,179.45045788639257,302.7842703454699,156.68279190784105,191.51052081767136,0.91
2017-05-08,146.13471653432663,181.03861376387235,307.61053265487647,156.54649267611057,192.55577094866825,0.91
2017-05-09,147.07072762984524,180.66468991528498,308.8357315425902,156.773555742779,191.8164252135793,0.91
2017-05-10,146.37346111747905,180.31155333321132,307.5813524209981,157.38672482509833,191.57425008336165,0.91
2017-05-11,147.6393981651561,180.5098240534385,307.1502762879751,155.45657844515276,191.2556037549103,0.91
2017-05-12,149.70129752285365,180.3682207872084,311.60055870256275,155.2748877034956,191.62523741650847,0.91
2017-05-15,149.317652070296,181.1386860762502,310.50498929450174,155.38846240288956,191.4467523460348,0.91
2017-05-16,149.09713430883323,182.1565212894439,313.1304437441876,158.5171863748347,190.92417628796926,0.91
2017-05-17,144.09105975183795,177.91899851569332,306.2232598240791,154.1095671624081,184.63991396647145,0.91
2017-05-18,146.28717909293758,179.49200336663654,310.6735422386668,154.6348309621897,188.22180842524023,0.91
2017-05-19,146.7858882495761,180.27570219851128,311.11112210178305,154.58915167853144,188.73166215373553,0.91
2017-05-22,147.6777737378753,182.05457507253752,314.62143005031186,156.32477260839167,188.96109535140974,0.91
2017-05-23,147.49556853505504,183.27826378242253,314.90341497142595,156.85011314783503,188.74444329222524,0.91
2017-05-24,147.0543754769378,184.6114524328946,317.7589976045625,157.0555739997201,191.2556037549103,0.91
2017-05-25,147.56269428027525,187.30240838858447,321.98236660722847,158.99684763061978,193.7029957459588,0.91
2017-05-26,147.3132845646389,187.56867714832987,322.76029185921556,159.7732899357756,193.9196870110896,0.91
2017-05-30,147.37087943075605,188.1162930623987,323.0584742830334,160.80098748596743,194.23839214846038,0.91
2017-05-31,146.49815022177805,186.40167041883365,322.38428723538493,159.49926219611456,193.06568348608297,0.91
2017-06-01,146.9009677071761,186.62828212925527,322.8153880974197,160.09302573646812,193.15487701388693,1.04
2017-06-02,149.0779150154353,188.1068509077978,326.3094738142331,163.88407054408515,195.8062575434691,1.04
2017-06-05,147.620163118239,189.57225877546585,327.8037243499098,165.07169354936954,195.8317610115291,1.04
2017-06-06,148.11884076783912,188.21261756571957,325.10049715823476,165.61976821360716,194.78651088053223,1.04
2017-06-07,149.0011796235161,189.1227976900713,327.39208522013115,165.3229392019478,195.18162840721726,1.04
2017-06-08,148.63678497139477,189.64781053866474,327.4568999599576,164.31803333129653,197.20839940352073,1.04
2017-06-09,142.8730764165407,183.19703220007142,317.097768559077,160.5954882642515,190.6947038843487,1.04
2017-06-12,139.4590525077397,181.62778968457684,312.75443912035695,159.36218597530882,189.21607122309027,1.04
2017-06-13,140.58112841827736,183.26879257503825,317.9016098153899,161.34914848232452,192.0714010852598,1.04
2017-06-14,139.20965854562252,182.78348035494366,316.5013789824296,160.4812516852749,191.5232627502148,1.04
2017-06-15,138.37538367695961,181.3199754445875,312.5145924352841,159.63629045463165,190.9496601530561,1.04
2017-06-16,136.43814191652274,181.0253656946477,320.14458064016367,159.8646580955499,192.0203941491398,1.04
2017-06-19,140.34139136341668,184.16013196936325,322.56255868117216,161.85152467798838,194.86296247579278,1.04
2017-06-20,139.06581316200226,182.98365403248275,321.72632241945195,159.65916846629167,194.0726490105301,1.04
2017-06-21,139.8906201656388,184.79650413668057,324.8509072425279,160.4812516852749,196.18869194653016,1.04
2017-06-22,139.66044549691955,184.4245122981885,324.54946058915766,160.4584695981921,195.53857894519146,1.04
2017-06-23,140.28378074378037,186.21279827403225,325.3403438433076,162.62797657560196,197.66730500481546,1.04
2017-06-26,139.84265069973983,183.5690530913469,322.1768602847311,161.0750535954594,195.78077367838225,1.04
2017-06-27,137.83833045464027,179.03690604126484,316.60185295721584,158.06046068545592,191.9439229509061,1.04
2017-06-28,139.85222883940042,181.47671521096242,320.99377490404686,159.40795159108657,195.3346296126041,1.04
2017-06-29,137.79037674226043,177.09750201263157,316.32634703718315,156.41615995308138,192.53030668655452,1.04
2017-06-30,138.11642732870095,175.56037734917172,313.7560135547132,157.42101786144406,192.45379628237455,1.04
2017-07-03,137.61770241854327,173.6304300015311,309.1079979620822,155.68532019192205,189.2033096875737,1.15
2017-07-05,138.18358458095955,176.0475634737948,314.858037234844,157.76357411905028,191.63799895202504,1.15
2017-07-06,136.87933497464,175.18457959605593,312.82899709081727,156.59881953296818,189.70049989541812,1.15
2017-07-07,138.26983509846264,177.6621283313737,317.24362027044515,158.63149969347302,193.04016041504983,1.15
2017-07-10,139.11379838142042,179.58642491264558,322.9839410415848,159.8189692194339,195.66605707954514,1.15
